?item	?itemLabel	?isil	?gndId	?dbsId
http://www.wikidata.org/entity/Q113295631	Biblioteca del Distretto tecnologico. Sezione architettura. Università degli studi di Cagliari	IT-CA0077	
http://www.wikidata.org/entity/Q113295632	Biblioteca del Distretto delle scienze sociali, economiche e giuridiche. Sezione scienze politiche. Università degli studi di Cagliari	IT-CA0167	
http://www.wikidata.org/entity/Q113295633	Biblioteca del Distretto tecnologico. Sezione Matematica e informatica. Università degli studi di Cagliari	IT-CA0232	
http://www.wikidata.org/entity/Q113295634	Biblioteca del Distretto delle scienze umane. Sezione Cittadella dei musei. Università degli studi di Cagliari	IT-CA0259	
http://www.wikidata.org/entity/Q113295635	Biblioteca del Distretto Biomedico scientifico. Sezione di via Ospedale. Sottosezione San Giovanni di Dio. Università degli studi di Cagliari	IT-CA0261	
http://www.wikidata.org/entity/Q113295636	Biblioteca del Distretto Biomedico scientifico. Sezione di via Ospedale. Sottosezione complesso pediatrico. Università degli studi di Cagliari	IT-CA0281	
http://www.wikidata.org/entity/Q113295637	Biblioteca del Distretto biomedico scientifico. Sezione Beniamino Orrù. Università degli studi di Cagliari	IT-CA0298	
http://www.wikidata.org/entity/Q113295638	Biblioteca del Distretto delle scienze sociali, economiche e giuridiche. Sezione Centro interdipartimentale di documentazione europea. Università degli studi di Cagliari	IT-CA0299	
http://www.wikidata.org/entity/Q113295639	Biblioteca del Distretto delle scienze umane. Sezione Giordano Bruno. Università degli studi di Cagliari	IT-CA0300	
http://www.wikidata.org/entity/Q113295640	Centro di documentazione della Direzione per i servizi bibliotecari. Sistema bibliotecario d'ateneo. Università degli studi di Cagliari	IT-CA0333	
http://www.wikidata.org/entity/Q113295709	Biblioteca di Scienza dell'amministrazione e sviluppo locale. Università degli studi di Cagliari	IT-NU0137	
http://www.wikidata.org/entity/Q113527514	Biblioteca dell'Accademia Aeronautica	IT-NA0625	
http://www.wikidata.org/entity/Q113528747	Biblioteca Chigiana di Roma	IT-RM0225	
http://www.wikidata.org/entity/Q113528771	Biblioteca affari regionali della Presidenza del consiglio dei ministri	IT-RM1308	
http://www.wikidata.org/entity/Q113611820	Biblioteca del Distretto Biomedico Scientifico - Fondo librario di Scienze botaniche - Università degli studi di Cagliari	IT-CA0025	
http://www.wikidata.org/entity/Q113611821	Biblioteca del Distretto biomedico scientifico - Fondo librario di biologia animale ed ecologia - Università degli studi di Cagliari	IT-CA0036	
http://www.wikidata.org/entity/Q28657803	Stadtbüchereien Hamm		AD229
http://www.wikidata.org/entity/Q28681542	Stadtbibliothek Steinbach-Hallenberg		WM534
http://www.wikidata.org/entity/Q28681557	Stadtbibliothek Oelsnitz/Erzgebirge		We618
http://www.wikidata.org/entity/Q28681963	Stadtbibliothek Mittweida		We643
http://www.wikidata.org/entity/Q28682968	Stadtbibliothek Heidenau		WD833
http://www.wikidata.org/entity/Q28733523	Kreisbibliothek Havelland Rathenow		YA430
http://www.wikidata.org/entity/Q28733531	Bücherei Teutschenthal		WK756
http://www.wikidata.org/entity/Q28733717	Umweltbibliothek Großhennersdorf e.V.		YZ612
http://www.wikidata.org/entity/Q28734873	Malchower Bibliothek 'Leseratten' e. V.		WG937
http://www.wikidata.org/entity/Q28738009	Hochschule Anhalt , Hochschulbibliothek		EL180
http://www.wikidata.org/entity/Q28738055	Leibniz-Institut für Festkörper- und Werkstoffforschung, IFW Dresden, Bibliothek		ED240
http://www.wikidata.org/entity/Q28738061	Städtisches Klinikum Dresden-Neustadt, Medizinische Bibliothek		EM913
http://www.wikidata.org/entity/Q28738064	Sächsisches Landesamt für Umwelt, Landwirtschaft und Geologie, Bibliothek Pillnitz		EL647
http://www.wikidata.org/entity/Q28738066	Umweltbundesamt, Fachbibliothek Umwelt, Zweigstelle Bad Elster		EF844
http://www.wikidata.org/entity/Q28738076	Erzgebirgsklinikum gGmbH, Medizinische Fachbibliothek		EF935
http://www.wikidata.org/entity/Q28738085	Bundesamt für Kartographie und Geodäsie, Außenstelle Leipzig, Bibliothek		EH336
http://www.wikidata.org/entity/Q28738089	Dow Olefinverbund GmbH, Werk Böhlen, Fachbibliothek		EH609
http://www.wikidata.org/entity/Q28738101	DRK-Blutspendedienst Sachsen gGmbH, Institut für Transfusionsmedizin Plauen, Medizinische Fachbibliothek		EG046
http://www.wikidata.org/entity/Q28738151	Thüringen-Klinik gGmbH 'Georgius Agricola', Medizinische Fachbibliothek		EE633
http://www.wikidata.org/entity/Q28738155	Staatliche Bücher- und Kupferstichsammlung Greiz, Stiftung der Älteren Linie des Hauses Reuß, Bibliothek		EK680
http://www.wikidata.org/entity/Q28738194	Thüringisches Institut für Textil- und Kunststoff-Forschung e.V., Wissenschaftliche Bibliothek		EN942
http://www.wikidata.org/entity/Q28738212	Sternwarte Sonneberg, Bibliothek		ED446
http://www.wikidata.org/entity/Q28738297	Zentrum für Europäische Wirtschaftsforschung GmbH, Spezialbibliothek		BG650
http://www.wikidata.org/entity/Q28738315	Bibliothek Wilhelmshaven der Jade Hochschule		BF931
http://www.wikidata.org/entity/Q28738328	Hochschule Weihenstephan-Triesdorf, Teilbibliothek Triesdorf		DH859
http://www.wikidata.org/entity/Q28738337	Fachhochschule Südwestfalen, Fachbibliothek Hagen, Zentralbibliothek		BA842
http://www.wikidata.org/entity/Q28738338	Hochschule Landshut, Hochschule für Angewandte Wissenschaften, Bibliothek		BJ993
http://www.wikidata.org/entity/Q28738343	Fliedner Kulturstiftung, Bibliothek		CZ926
http://www.wikidata.org/entity/Q28738347	Politisch-historische Fachbibliothek der Hanns-Seidel-Stiftung (CSU)		BD740
http://www.wikidata.org/entity/Q28738403	Hochschule Emden/Leer, Hochschulbibliothek		DH628
http://www.wikidata.org/entity/Q28738439	Kaiser-Karls-Gymnasium, Lehrerbibliothek		AX918
http://www.wikidata.org/entity/Q28738443	Fachhochschule für Verwaltung und Dienstleistung, Bibliothek		DR019
http://www.wikidata.org/entity/Q28738448	Bundesamt für Naturschutz, Bibliothek		CZ379
http://www.wikidata.org/entity/Q28738451	DESY Zeuthen, Bibliothek		EC867
http://www.wikidata.org/entity/Q28738454	Amtsgericht Schöneberg, Bibliothek		DH719
http://www.wikidata.org/entity/Q28738461	Deutscher Verein für Versicherungswissenschaft e.V., Bibliothek		BY771
http://www.wikidata.org/entity/Q28738478	Bundesministerium des Innern, Bibliothek		CZ203
http://www.wikidata.org/entity/Q28738483	Bundespräsidialamt, Bibliothek		CT643
http://www.wikidata.org/entity/Q28738484	Bundesrat, Bibliothek		CT151
http://www.wikidata.org/entity/Q28738490	Bundesministerium für Verkehr und digitale Infrastrukutr, Dienstsitz Bonn, Bibliothek		DM452
http://www.wikidata.org/entity/Q28738501	Forschungszentrum Borstel, Leibniz-Zentrum für Medizin und Biowissenschaften, Bibliothek und Dokumentation		BZ325
http://www.wikidata.org/entity/Q28738502	Schloßbauverein Burg an der Wupper e.V., Bergisches Museum, Bücherei		CZ616
http://www.wikidata.org/entity/Q28738507	Bibliothek des Landeskirchenamts Hannover, Standort Celle		BL503
http://www.wikidata.org/entity/Q28738508	Sächsisches Textilforschungsinstitut e.V., Bibliothek		EB905
http://www.wikidata.org/entity/Q28738512	Berufsakademie Sachsen, Staatliche Studienakademie Dresden, Bibliothek		DR199
http://www.wikidata.org/entity/Q28738518	Dillinger Hüttenwerke AG, Bücherei		BS529
http://www.wikidata.org/entity/Q28738523	Kunstakademie Düsseldorf, Bibliothek		CY685
http://www.wikidata.org/entity/Q28738529	Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk des Landes Nordrhein-Westfalen, Bibliothek		CS894
http://www.wikidata.org/entity/Q28738548	Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit, Bibliothek Erlangen		BS657
http://www.wikidata.org/entity/Q28738549	Paul-Ehrlich-Institut, Bundesinstitut für Impfstoffe und biomedizinische Arzneimittel, Bibliothek		AQ606
http://www.wikidata.org/entity/Q28738559	Institut für Stadtgeschichte Frankfurt, Bibliothek		DA579
http://www.wikidata.org/entity/Q28738565	Landesamt für Landwirtschaft, Umwelt und ländliche Räume des Landes Schleswig-Holstein, Bibliothek		DT028
http://www.wikidata.org/entity/Q28738574	Abtei Gerleve, Bibliothek		CZ094
http://www.wikidata.org/entity/Q28738580	Helmholtz-Zentrum Geesthacht, Zentrum für Material- und Küstenforschung GmbH, Bibliothek		CQ551
http://www.wikidata.org/entity/Q28738583	Hamburg Port Authority, Bibliothek		CW573
http://www.wikidata.org/entity/Q28738591	Behörde für Inneres der Freien und Hansestadt Hamburg / Feuerwehr, Bibliothek		DB341
http://www.wikidata.org/entity/Q28738610	ATMEL Germany GmbH, Fachbücherei		DB614
http://www.wikidata.org/entity/Q28738614	Hochschule für Kirchenmusik der Evangelischen Landeskirche in Baden, Bibliothek		BL205
http://www.wikidata.org/entity/Q28738628	Institut für Entwicklungsplanung und Strukturforschung GmbH an der Universität Hannover, Bibliothek		AW124
http://www.wikidata.org/entity/Q28738629	Sozialgericht Hannover, Bibliothek		DB493
http://www.wikidata.org/entity/Q28738634	Niedersächsisches Ministerium für Inneres und Sport, Bibliothek		CY338
http://www.wikidata.org/entity/Q28738635	Regionaldirektion Niedersachsen-Bremen der Bundesagentur für Arbeit, Bibliothek		BT443
http://www.wikidata.org/entity/Q28738662	Forschungsinstitut für Wirtschaftsverfassung und Wettbewerb e.V. (FIW), Bibliothek		BY175
http://www.wikidata.org/entity/Q28738668	Zentrum Innere Führung, Bibliothek und Fachinformationsstelle		BR410
http://www.wikidata.org/entity/Q28738695	Bayerische Akademie der Wissenschaften, Bibliothek		BJ762
http://www.wikidata.org/entity/Q28738727	Generaldirektion Wasserstraßen und Schifffahrt, Außenstelle West, Bücherei		BJ087
http://www.wikidata.org/entity/Q28738735	Deutsche Bahn Stiftung gGmbH, DB Museum, Bibliothek		DD271
http://www.wikidata.org/entity/Q28738736	Benediktinerabtei Neresheim, Bibliothek		DD210
http://www.wikidata.org/entity/Q28738739	Struktur- und Genehmigungsdirektion Süd, Bücherei		CY375
http://www.wikidata.org/entity/Q28738757	Landgericht Saarbrücken, Bibliothek		CT035
http://www.wikidata.org/entity/Q28738764	Katholisches Bibelwerk e.V., Bibliothek		BS062
http://www.wikidata.org/entity/Q28738772	Duale Hochschule Baden-Württemberg Stuttgart, Campus Horb, Bibliothek		BD685
http://www.wikidata.org/entity/Q28738776	Staatliches Museum für Naturkunde Stuttgart, Bibliothek		DE755
http://www.wikidata.org/entity/Q28738782	Klinikum gGmbH, Medizinische Fachbibliothek/Patientenbibliothek		EM305
http://www.wikidata.org/entity/Q28738788	Institut für Cusanus-Forschung, Bibliothek		DP667
http://www.wikidata.org/entity/Q28738802	Gesellschaft für deutsche Sprache e. V., Bibliothek		BS293
http://www.wikidata.org/entity/Q28738851	Hochschule für Musik Detmold, Bibliothek		BA027
http://www.wikidata.org/entity/Q28738869	Stiftung caesar, Bibliothek		AK724
http://www.wikidata.org/entity/Q28738905	Hochschule für öffentliche Verwaltung und Finanzen Ludwigsburg, Bibliothek		DY009
http://www.wikidata.org/entity/Q28738934	Priesterseminar Bamberg, Bibliothek		CY934
http://www.wikidata.org/entity/Q28738970	Bayerisches Staatsministerium des Innern, für Bau und Verkehr, Bibliothek AIV		CW342
http://www.wikidata.org/entity/Q28739022	Hochschule für Musik Nürnberg, Bibliothek		BH642
http://www.wikidata.org/entity/Q28739025	Museen der Stadt Regensburg, Bibliothek		DE846
http://www.wikidata.org/entity/Q28739041	SRH Hochschule für Logistik und Wirtschaft Hamm, Bibliothek		AD229
http://www.wikidata.org/entity/Q28739080	Evangelisches Missionswerk in Deutschland, Bibliothek		BK602
http://www.wikidata.org/entity/Q28739176	Bayerischer Verwaltungsgerichtshof, Bibliothek		CW524
http://www.wikidata.org/entity/Q28739192	Collegium Carolinum, Wissenschaftliche Bibliothek im Sudetendeutschen Haus		BW221
http://www.wikidata.org/entity/Q28739211	Julius Kühn-Institut, Fachinformationszentrum Rebe und Wein, Bibliothek/Dokumentation Siebeldingen		DU471
http://www.wikidata.org/entity/Q28739385	Sudetendeutsche Akademie der Wissenschaften und Künste, Bibliothek		BW221
http://www.wikidata.org/entity/Q28739417	Hochschule des Bundes für öffentliche Verwaltung, Bibliothek		DT296
http://www.wikidata.org/entity/Q28739593	Niedersächsisches Landesamt für Denkmalpflege, Bibliothek		AH302
http://www.wikidata.org/entity/Q28739641	Landesgeschichtliche Vereinigung für die Mark Brandenburg e.V., Bibliothek		CM938
http://www.wikidata.org/entity/Q28739717	Bibliothek des LWL-Archivamts für Westfalen		BR537
http://www.wikidata.org/entity/Q28739724	Bibliothek des Max-Planck-Instituts für Chemische Energiekonversion		CX267
http://www.wikidata.org/entity/Q76626977	Bruder-Konrad-Museum	DE-MUS-380712	
http://www.wikidata.org/entity/Q76627041	AschheiMuseum	DE-MUS-295416	
http://www.wikidata.org/entity/Q76627180	Heimatmuseum Baunach	DE-MUS-381111	
http://www.wikidata.org/entity/Q76627297	Burgauer Tiermuseum	DE-MUS-361211	
http://www.wikidata.org/entity/Q76627473	Haus der Natur Eichendorf	DE-MUS-321817	
http://www.wikidata.org/entity/Q76627942	Eisenbahnmuseum Lehmann	DE-MUS-259316	
http://www.wikidata.org/entity/Q76628138	Fastnachtsmuseum Fasenickl	DE-MUS-259712	
http://www.wikidata.org/entity/Q76628143	Oldtimer-Museum Kipfenberg	DE-MUS-363019	
http://www.wikidata.org/entity/Q76628203	Gerätesammlung Koch Königsberg	DE-MUS-385717	
http://www.wikidata.org/entity/Q76628373	Markt Einersheimer Heimatstuben	DE-MUS-260811	
http://www.wikidata.org/entity/Q76628472	Friedensmuseum Meeder	DE-MUS-263112	
http://www.wikidata.org/entity/Q76628557	Imkermuseum Mitwitz	DE-MUS-444915	
http://www.wikidata.org/entity/Q76628579	Museum im Alten Rathaus Mönchberg	DE-MUS-261314	
http://www.wikidata.org/entity/Q76628714	Märchenofen	DE-MUS-441010	
http://www.wikidata.org/entity/Q76629007	Trias Museum an der Ochsenfurt	DE-MUS-365213	
http://www.wikidata.org/entity/Q76629182	Niederbayerisches Landwirtschaftsmuseum Regen	DE-MUS-389115	
http://www.wikidata.org/entity/Q76629262	Museum am Maxplatz mit Info-Zentrum der Stadt Rehau	DE-MUS-403914	
http://www.wikidata.org/entity/Q76629292	Riedenburger Bauernhofmuseum	DE-MUS-366018	
http://www.wikidata.org/entity/Q76629572	Töpfermuseum Thurnau	DE-MUS-262817	
http://www.wikidata.org/entity/Q76629583	Sudetendeutsche Heimatstube	DE-MUS-368014	
http://www.wikidata.org/entity/Q76629676	Mineralien- und Edelstein-Schau in Vohenstrauß	DE-MUS-368712	
http://www.wikidata.org/entity/Q76629782	Drechsler- und Metalldrückermuseum im Wasserhaus	DE-MUS-392616	
http://www.wikidata.org/entity/Q76631400	Museum Altes Rathaus Leingarten - Altes Rathaus Schluchtern	DE-MUS-410219	
http://www.wikidata.org/entity/Q76631615	Ausstellung Max Kommerell 1902-1944 im Bürgerhaus Zehntscheuer	DE-MUS-344216	
http://www.wikidata.org/entity/Q76631633	Korallen- und Heimatmuseum Nattheim	DE-MUS-333513	
http://www.wikidata.org/entity/Q76631799	Museum Reichenau e.V.	DE-MUS-280211	
http://www.wikidata.org/entity/Q76631829	Heimatgeschichtliches Museum	DE-MUS-411014	
http://www.wikidata.org/entity/Q76631848	Kunstmuseum Reutlingen	DE-MUS-320116	
http://www.wikidata.org/entity/Q76631856	Museum Im Dorf Betzingen	DE-MUS-320314	
http://www.wikidata.org/entity/Q76631890	Stiftsmuseum St. Morizkirche	DE-MUS-334516	
http://www.wikidata.org/entity/Q76631965	Heimatmuseum Weiler	DE-MUS-344810	
http://www.wikidata.org/entity/Q76632046	Pomázer Heimatstube	DE-MUS-335415	
http://www.wikidata.org/entity/Q76632068	Kloster Museum St. Märgen	DE-MUS-411514	10171178-5	
http://www.wikidata.org/entity/Q76632092	Grabkapelle Rotenberg	DE-MUS-323115	
http://www.wikidata.org/entity/Q76632251	Radiomuseum	DE-MUS-413916	
http://www.wikidata.org/entity/Q76632318	Kerwehaus	DE-MUS-302410	
http://www.wikidata.org/entity/Q76632529	Schloß Britz	DE-MUS-415818	
http://www.wikidata.org/entity/Q76632557	Stadtmuseum Berlin / Naturwissenschaftliche Sammlung	DE-MUS-323917	
http://www.wikidata.org/entity/Q76633456	Hamburgisches Architektur-Archiv d. Hamburgischen Architektenkammer	DE-MUS-393515	
http://www.wikidata.org/entity/Q76633494	Museum Hähnlein	DE-MUS-264615	
http://www.wikidata.org/entity/Q76633661	Heimatmuseum Bürgeln	DE-MUS-393911	
http://www.wikidata.org/entity/Q76633770	Orthop. Geschichts- und Forschungsmuseum	DE-MUS-321619	
http://www.wikidata.org/entity/Q76633817	Jüdisches Museum Fulda	DE-MUS-406819	
http://www.wikidata.org/entity/Q76633878	Heimatstube/0hemalige Dorfschmiede Sechshelden	DE-MUS-279018	
http://www.wikidata.org/entity/Q76633919	Tierparkmuseum Hofgeismar	DE-MUS-279112	
http://www.wikidata.org/entity/Q76633959	Heimatmuseum Kirchhain-Großseelheim	DE-MUS-279518	
http://www.wikidata.org/entity/Q76634110	Heimatmuseum Neukirchen	DE-MUS-406517	
http://www.wikidata.org/entity/Q76634358	Landwirtschaftmuseum Bad Berleburg	DE-MUS-445814	
http://www.wikidata.org/entity/Q76634361	Schieferschaubergwerk Bad Berleburg	DE-MUS-432417	
http://www.wikidata.org/entity/Q76634395	Stiftung Zanders - Papiergeschichtliche Sammlung	DE-MUS-352618	
http://www.wikidata.org/entity/Q76634466	Heimatmuseum Breckerfeld	DE-MUS-353215	
http://www.wikidata.org/entity/Q76634765	Museum Kloster Kamp	DE-MUS-272413	
http://www.wikidata.org/entity/Q76634846	Ubier-Monument	DE-MUS-401012	
http://www.wikidata.org/entity/Q76634938	Sammlung zur Heimatgeschichte	DE-MUS-316914	
http://www.wikidata.org/entity/Q76634971	Ortsgeschichtliches Museum Neukirchen-Vluyn	DE-MUS-269818	
http://www.wikidata.org/entity/Q76635000	LVR-Industriemuseum, St. Antony-Hütte	DE-MUS-356318	
http://www.wikidata.org/entity/Q76635138	Heimat- und Handwerksmuseum	DE-MUS-271816	
http://www.wikidata.org/entity/Q76635148	Museum der Stadt Troisdorf	DE-MUS-296117	
http://www.wikidata.org/entity/Q76635199	Heimatstube der Siebenbürger	DE-MUS-406017	
http://www.wikidata.org/entity/Q76635218	Design Sammlung der Bergischen Universität	DE-MUS-406111	
http://www.wikidata.org/entity/Q76635640	Heimatstube Hirschberg	DE-MUS-286313	
http://www.wikidata.org/entity/Q76635715	Deutsches Diabetes Museum Bad Lauterberg	DE-MUS-441114	
http://www.wikidata.org/entity/Q76635745	Heimatmuseum Bad Sachsa	DE-MUS-341519	
http://www.wikidata.org/entity/Q76635823	Zisterziensermuseum Riddagshausen	DE-MUS-277710	
http://www.wikidata.org/entity/Q76635863	Sammlung des Niedersächsischen Landesinstituts für Bienenkunde	DE-MUS-305815	
http://www.wikidata.org/entity/Q76635887	Schneidemühler Heimatstuben	DE-MUS-398010	
http://www.wikidata.org/entity/Q76635929	Heimatstube Assel	DE-MUS-456517	
http://www.wikidata.org/entity/Q76636017	Waldmuseum Göhrde	DE-MUS-343317	
http://www.wikidata.org/entity/Q76636164	Schifffahrtsmuseum Haren	DE-MUS-346816	
http://www.wikidata.org/entity/Q76636177	Gemeindeheimatmuseum Harsum	DE-MUS-372414	
http://www.wikidata.org/entity/Q76636505	Feuerwehrmuseum Salzbergen	DE-MUS-373917	
http://www.wikidata.org/entity/Q76636644	Eisenbahnmuseum Stadt Vienenburg	DE-MUS-307113	
http://www.wikidata.org/entity/Q76636673	Heimatstube Bredenbeck	DE-MUS-304916	
http://www.wikidata.org/entity/Q76636694	Besucherbergwerk 19-Lachter-Stollen	DE-MUS-431018	
http://www.wikidata.org/entity/Q76636718	Stiftung Niedersächs. Gedenkstätten+Gedenkstätte in der JVA	DE-MUS-422811	
http://www.wikidata.org/entity/Q76636818	Basaltpark Bad Marienberg	DE-MUS-418515	
http://www.wikidata.org/entity/Q76636835	Heimat- und Kulturkreis Westrich e.V.	DE-MUS-433712	
http://www.wikidata.org/entity/Q76636837	Alte Dorfschmiede	DE-MUS-447414	
http://www.wikidata.org/entity/Q76636928	Museum für Weinbau und Stadtgeschichte Edenkoben	DE-MUS-310812	
http://www.wikidata.org/entity/Q76636941	Bajasseum I Zirkusmuseum	DE-MUS-311013	
http://www.wikidata.org/entity/Q76637232	Heimatmuseum Schmiede Wettig Nieder-Olm	DE-MUS-459610	
http://www.wikidata.org/entity/Q76637262	Bäckereimuseum Oberwesel	DE-MUS-438217	
http://www.wikidata.org/entity/Q76637265	Stadtmuseum Oberwesel	DE-MUS-276019	
http://www.wikidata.org/entity/Q76637270	Museum Kloster Disibodenberg	DE-MUS-438311	
http://www.wikidata.org/entity/Q76637298	Museum Sickingerhöhe Queidersbach	DE-MUS-276217	
http://www.wikidata.org/entity/Q76637300	Steinbruchmuseum - Rammelsbach	DE-MUS-438519	
http://www.wikidata.org/entity/Q76637441	Druckereimuseum mit Musikinstrumentenwerkstatt	DE-MUS-324316	
http://www.wikidata.org/entity/Q76637528	Heimatmuseum der ev. Kirchengemeinde	DE-MUS-292011	
http://www.wikidata.org/entity/Q76637530	Städtische Galerie Neunkirchen	DE-MUS-293316	
http://www.wikidata.org/entity/Q76637591	Dorfmuseum Niederlinxweiler	DE-MUS-293212	
http://www.wikidata.org/entity/Q76637953	Bauernmuseum Liebenau	DE-MUS-445616	
http://www.wikidata.org/entity/Q76638356	Dorfmuseum Großkörschen	DE-MUS-448719	
http://www.wikidata.org/entity/Q76638414	Schulmuseum Klein Wanzleben	DE-MUS-424119	
http://www.wikidata.org/entity/Q76638681	Atrium Museum an der Schleuse	DE-MUS-402911	
http://www.wikidata.org/entity/Q76638685	Stadtgalerie im Elbeforum Brunsbüttel	DE-MUS-441718	
http://www.wikidata.org/entity/Q76638825	Kapitän Tadsen Museum auf der Ketelswarf	DE-MUS-277210	
http://www.wikidata.org/entity/Q76638921	Museum für Rot-Kreuz-Geschichte	DE-MUS-404417	
http://www.wikidata.org/entity/Q76639004	Volkskundliche Sammlung Holländerhof	DE-MUS-403612	
http://www.wikidata.org/entity/Q76639061	Museum auf der Creuzburg	DE-MUS-442919	
http://www.wikidata.org/entity/Q76639380	Burgmuseum Runneburg	DE-MUS-447112	
http://www.wikidata.org/entity/Q28739233	Institut für Theologie und Frieden, Bibliothek		TF598
http://www.wikidata.org/entity/Q28777901	Deutsches Spielzeugmuseum, Bibliothek		EJ626
http://www.wikidata.org/entity/Q28783626	Archiv der deutschen Frauenbewegung, Bibliothek		CR063
http://www.wikidata.org/entity/Q28783671	Stadtarchiv Hennef, Bibliothek		LH102
http://www.wikidata.org/entity/Q55423591	Gemeindebücherei Trommetsheim		GL154
http://www.wikidata.org/entity/Q28681470	Stadtbibliotheken der Landeshauptstadt Wiesbaden		GA444
http://www.wikidata.org/entity/Q28681480	Stadtbibliothek und Stadtarchiv Bad Brückenau		HE030
http://www.wikidata.org/entity/Q28681533	Kreis- und Stadtbibliothek Dingolfing		GC519
http://www.wikidata.org/entity/Q28681579	Stadtbibliothek Rheda-Wiedenbrück		GD500
http://www.wikidata.org/entity/Q28681601	Stadtbibliothek Herzberg		GB734
http://www.wikidata.org/entity/Q28681656	Stadtbibliothek Donaueschingen		GM456
http://www.wikidata.org/entity/Q28681754	Stadtbibliothek Eggenfelden		GC507
http://www.wikidata.org/entity/Q28681761	Stadtbibliothek Senftenberg		GC428
http://www.wikidata.org/entity/Q28681772	Stadtbibliothek Hückeswagen		HN314
http://www.wikidata.org/entity/Q28681791	Stadtbibliothek Emmendingen		HA863
http://www.wikidata.org/entity/Q28681915	Stadtbibliothek Rheinberg		HM085
http://www.wikidata.org/entity/Q28681924	Stadtbibliothek Saarlouis		GB680
http://www.wikidata.org/entity/Q28682278	Stadtbibliothek Schotten		GS144
http://www.wikidata.org/entity/Q28683052	Stadtbibliothek Mainburg		GN175
http://www.wikidata.org/entity/Q28683964	Stadtbibliothek Sundern		HQ001
http://www.wikidata.org/entity/Q28686862	Stadtbibliothek Nidda		GA493
http://www.wikidata.org/entity/Q28686878	Stadtbibliothek Cham		HJ576
http://www.wikidata.org/entity/Q28720061	Bibliothek des Max-Planck-Instituts für Polymerforschung		DZ336
http://www.wikidata.org/entity/Q28720079	Bibliothek des Max-Planck-Instituts für Chemische Physik fester Stoffe		EY751
http://www.wikidata.org/entity/Q28720098	Bibliothek des Max-Planck-Instituts für Psychiatrie, Deutsche Forschungsanstalt für Psychiatrie		DC801
http://www.wikidata.org/entity/Q28720152	Bibliothek der Max-Planck-Institute Stuttgart		DH604
http://www.wikidata.org/entity/Q28729244	Gemeindebücherei Ottersberg		HC458
http://www.wikidata.org/entity/Q28729315	Gemeindebibliothek Grünwald		HQ451
http://www.wikidata.org/entity/Q28729322	Samtgemeindebücherei Tostedt		HG324
http://www.wikidata.org/entity/Q28729335	Gemeindebücherei Karlstein a. Main		HD748
http://www.wikidata.org/entity/Q28729366	Gemeindebücherei Großostheim		HD761
http://www.wikidata.org/entity/Q28729462	Gemeindebücherei Wilburgstetten		HE959
http://www.wikidata.org/entity/Q28729470	Gemeindebücherei Taufkirchen		GN795
http://www.wikidata.org/entity/Q28729479	Gemeindebibliothek Röthlein		GR577
http://www.wikidata.org/entity/Q28729494	Gemeindebücherei Kirchseeon		GN655
http://www.wikidata.org/entity/Q28729496	Gemeindebücherei Gilching		HQ311
http://www.wikidata.org/entity/Q28729533	Gemeindebücherei Niedernhausen		GU712
http://www.wikidata.org/entity/Q28733553	Bibliotheks- und Informationszentrum Haßfurt		GQ433
http://www.wikidata.org/entity/Q28733556	Kreisbücherei Landkreis Pfaffenhofen		GN540
http://www.wikidata.org/entity/Q28733582	Bibliothek Lilienthal		HD104
http://www.wikidata.org/entity/Q28733631	Stadt- und Schulbibliothek Osterwieck		GC738
http://www.wikidata.org/entity/Q28733681	Bibliothek Landsberg-Velen		DZ671
http://www.wikidata.org/entity/Q28734556	Gemeinde- und Schulbibliothek Oberhaching		HQ414
http://www.wikidata.org/entity/Q28734580	Bibliothek Höchberg		HJ758
http://www.wikidata.org/entity/Q28734711	Schul- und Kreisbibliothek Oberviechtach		GU694
http://www.wikidata.org/entity/Q28734726	Öffentliche Bücherei Kissing		GR565
http://www.wikidata.org/entity/Q28734865	Mediathek Gundelfingen		HH079
http://www.wikidata.org/entity/Q28734883	Städtische Bücherei Bad Wurzach		GU530
http://www.wikidata.org/entity/Q28734888	Domstiftsarchiv		FC733
http://www.wikidata.org/entity/Q28735003	Bistumsarchiv Trier		DN018
http://www.wikidata.org/entity/Q28737797	Europäisches Laboratorium für Molekularbiologie, Bibliothek		DH677
http://www.wikidata.org/entity/Q28737801	Dokumentations- und Kulturzentrum Deutscher Sinti-Roma e.V., Bibliothek		DP084
http://www.wikidata.org/entity/Q28737868	Landeskirchenamt München, Bibliothek		DF668
http://www.wikidata.org/entity/Q28737885	Stiftung 'Oper in Berlin', Deutsche Staatsoper, Bibliothek		EA111
http://www.wikidata.org/entity/Q28737886	Archenhold-Sternwarte, Bibliothek		EA135
http://www.wikidata.org/entity/Q28737905	Evangelisches Krankenhaus Königin Elisabeth Herzberge, Bibliothek		EA937
http://www.wikidata.org/entity/Q28737918	Krankenhaus Bernau GmbH, Evangelisch-Freikirchliches KH und Herzzentrum Brandenburg, Bibliothek		EF091
http://www.wikidata.org/entity/Q28737953	KMG Klinikum Güstrow, Medizinische Bibliothek		EK667
http://www.wikidata.org/entity/Q28737979	SALUS gGMBH, Fachklinikum, Medizinische Fachbibliothek		EJ328
